id;opath;error;offset;spdist;pgeom;cpath;tpath;mgeom;ep;tp;length;duration;speed
4026;17008;0.00117857;0.00219002;;LINESTRING(-76.5871953328 38.3654041758);17008;;LINESTRING(-76.5871953328 38.3654041758,-76.5871953328 38.3654041758);0.999999999983;0;0.00343332789001;;
4027;17008;0.0011138;0.0022243;;LINESTRING(-76.5872290064 38.3653977705);17008;;LINESTRING(-76.5872290064 38.3653977705,-76.5872290064 38.3653977705);0.999999999984;0;0.00343332789001;;
4028;17008;0.000982842;0.00230035;;LINESTRING(-76.5873037167 38.3653835593);17008;;LINESTRING(-76.5873037167 38.3653835593,-76.5873037167 38.3653835593);0.999999999988;0;0.00343332789001;;
4029;17008;0.00091665;0.00234212;;LINESTRING(-76.5873447533 38.3653757535);17008;;LINESTRING(-76.5873447533 38.3653757535,-76.5873447533 38.3653757535);0.999999999989;0;0.00343332789001;;
4030;17008;0.000850457;0.00238389;;LINESTRING(-76.5873857899 38.3653679476);17008;;LINESTRING(-76.5873857899 38.3653679476,-76.5873857899 38.3653679476);0.999999999991;0;0.00343332789001;;
4031;17008;0.000780518;0.00242495;;LINESTRING(-76.5874261262 38.3653602749);17008;;LINESTRING(-76.5874261262 38.3653602749,-76.5874261262 38.3653602749);0.999999999992;0;0.00343332789001;;
4032;17008;0.000710578;0.00246601;;LINESTRING(-76.5874664626 38.3653526022);17008;;LINESTRING(-76.5874664626 38.3653526022,-76.5874664626 38.3653526022);0.999999999994;0;0.00343332789001;;
4033;17008;0.000649559;0.002501;;LINESTRING(-76.5875008365 38.3653460637);17008;;LINESTRING(-76.5875008365 38.3653460637,-76.5875008365 38.3653460637);0.999999999995;0;0.00343332789001;;
4034;17008;0.000583366;0.00254277;;LINESTRING(-76.5875418731 38.3653382578);17008;;LINESTRING(-76.5875418731 38.3653382578,-76.5875418731 38.3653382578);0.999999999996;0;0.00343332789001;;
4035;17008;0.000511513;0.0026104;;LINESTRING(-76.5876077561 38.3653230789);17008;;LINESTRING(-76.5876077561 38.3653230789,-76.5876077561 38.3653230789);0.999999999997;0;0.00343332789001;;
4036;17008;0.000445058;0.00264128;;LINESTRING(-76.5876377487 38.3653157455);17008;;LINESTRING(-76.5876377487 38.3653157455,-76.5876377487 38.3653157455);0.999999999998;0;0.00343332789001;;
4037;17008;0.00037679;0.00267956;;LINESTRING(-76.5876749403 38.3653066519);17008;;LINESTRING(-76.5876749403 38.3653066519,-76.5876749403 38.3653066519);0.999999999998;0;0.00343332789001;;
4038;17008;0.00023655;0.00275523;;LINESTRING(-76.5877484435 38.36528868);17008;;LINESTRING(-76.5877484435 38.36528868,-76.5877484435 38.36528868);0.999999999999;0;0.00343332789001;;
4039;17008;0.0001738;0.00278701;;LINESTRING(-76.5877793162 38.3652811315);17008;;LINESTRING(-76.5877793162 38.3652811315,-76.5877793162 38.3652811315);1;0;0.00343332789001;;
4040;17008;0.000101827;0.00282439;;LINESTRING(-76.5878156277 38.3652722531);17008;;LINESTRING(-76.5878156277 38.3652722531,-76.5878156277 38.3652722531);1;0;0.00343332789001;;
4041;17008;2.9854e-05;0.00286178;;LINESTRING(-76.5878519392 38.3652633747);17008;;LINESTRING(-76.5878519392 38.3652633747,-76.5878519392 38.3652633747);1;0;0.00343332789001;;
4042;17008;3.84135e-05;0.00290006;;LINESTRING(-76.5878891309 38.3652542812);17008;;LINESTRING(-76.5878891309 38.3652542812,-76.5878891309 38.3652542812);1;0;0.00343332789001;;
4043;17008;0.000106736;0.00293493;;LINESTRING(-76.587923 38.365246);17008;;LINESTRING(-76.587923 38.365246);1;0;0.00343332789001;;
4044;17008;0.000185013;0.00295976;;LINESTRING(-76.5879465596 38.3652381468);17008;;LINESTRING(-76.5879465596 38.3652381468,-76.5879465596 38.3652381468);1;0;0.00343332789001;;
4045;17008;0.000256186;0.00299233;;LINESTRING(-76.5879774586 38.3652278471);17008;;LINESTRING(-76.5879774586 38.3652278471,-76.5879774586 38.3652278471);0.999999999999;0;0.00343332789001;;
4046;17008;0.000331227;0.00301082;;LINESTRING(-76.587995 38.365222);17008;;LINESTRING(-76.587995 38.365222);0.999999999999;0;0.00343332789001;;
4047;17008;0.000404255;0.00303;;LINESTRING(-76.5880127592 38.3652147648);17008;;LINESTRING(-76.5880127592 38.3652147648,-76.5880127592 38.3652147648);0.999999999998;0;0.00343332789001;;
4048;17008;0.000480929;0.00305643;;LINESTRING(-76.5880372361 38.3652047927);17008;;LINESTRING(-76.5880372361 38.3652047927,-76.5880372361 38.3652047927);0.999999999997;0;0.00343332789001;;
4049;17007;0.000547369;0.00286422;;LINESTRING(-76.5886592416 38.3653282339);17007;;LINESTRING(-76.5886592416 38.3653282339,-76.5886592416 38.3653282339);0.999999999996;0;0.00328465977455;;
4050;17007;0.000534854;0.0025009;;LINESTRING(-76.5888432979 38.365634437);17007;;LINESTRING(-76.5888432979 38.365634437,-76.5888432979 38.365634437);0.999999999996;0;0.00328465977455;;
4051;17007;0.000497487;0.00243212;;LINESTRING(-76.588860528 38.365701019);17007;;LINESTRING(-76.588860528 38.365701019,-76.588860528 38.365701019);0.999999999997;0;0.00328465977455;;
4052;17007;0.000431094;0.00229279;;LINESTRING(-76.5888954346 38.3658359078);17007;;LINESTRING(-76.5888954346 38.3658359078,-76.5888954346 38.3658359078);0.999999999998;0;0.00328465977455;;
4053;17007;0.000376624;0.00166361;;LINESTRING(-76.5887166605 38.3663290917);17007;;LINESTRING(-76.5887166605 38.3663290917,-76.5887166605 38.3663290917);0.999999999998;0;0.00328465977455;;
4054;17007;0.00030054;0.00168198;;LINESTRING(-76.5887326598 38.3663200585);17007;;LINESTRING(-76.5887326598 38.3663200585,-76.5887326598 38.3663200585);0.999999999999;0;0.00328465977455;;
4055;17007;0.000228207;0.00169371;;LINESTRING(-76.5887428738 38.3663142918);17007;;LINESTRING(-76.5887428738 38.3663142918,-76.5887428738 38.3663142918);0.999999999999;0;0.00328465977455;;
4056;17007;0.000152123;0.00171208;;LINESTRING(-76.588758873 38.3663052586);17007;;LINESTRING(-76.588758873 38.3663052586,-76.588758873 38.3663052586);1;0;0.00328465977455;;
4057;17007;8.3112e-05;0.00172569;;LINESTRING(-76.5887707202 38.3662985698);17007;;LINESTRING(-76.5887707202 38.3662985698,-76.5887707202 38.3662985698);1;0;0.00328465977455;;
4058;17007;3.70615e-06;0.00174219;;LINESTRING(-76.5887850863 38.3662904587);17007;;LINESTRING(-76.5887850863 38.3662904587,-76.5887850863 38.3662904587);1;0;0.00328465977455;;
4059;17007;7.23779e-05;0.00176056;;LINESTRING(-76.5888010855 38.3662814256);17007;;LINESTRING(-76.5888010855 38.3662814256,-76.5888010855 38.3662814256);1;0;0.00328465977455;;
4060;17007;0.000148462;0.00177893;;LINESTRING(-76.5888170848 38.3662723925);17007;;LINESTRING(-76.5888170848 38.3662723925,-76.5888170848 38.3662723925);1;0;0.00328465977455;;
4061;17007;0.000220795;0.00179066;;LINESTRING(-76.5888272988 38.3662666257);17007;;LINESTRING(-76.5888272988 38.3662666257,-76.5888272988 38.3662666257);0.999999999999;0;0.00328465977455;;
4062;17007;0.000372963;0.00182741;;LINESTRING(-76.5888592973 38.3662485595);17007;;LINESTRING(-76.5888592973 38.3662485595,-76.5888592973 38.3662485595);0.999999999998;0;0.00328465977455;;
4063;17007;0.000452369;0.00184391;;LINESTRING(-76.5888736633 38.3662404485);17007;;LINESTRING(-76.5888736633 38.3662404485,-76.5888736633 38.3662404485);0.999999999997;0;0.00328465977455;;
4064;17007;0.000524746;0.00184889;;LINESTRING(-76.588878 38.366238);17007;;LINESTRING(-76.588878 38.366238);0.999999999997;0;0.00328465977455;;
4065;17007;0.000598074;0.00184889;;LINESTRING(-76.588878 38.366238);17007;;LINESTRING(-76.588878 38.366238);0.999999999996;0;0.00328465977455;;
4066;17007;0.000670916;0.00184889;;LINESTRING(-76.588878 38.366238);17007;;LINESTRING(-76.588878 38.366238);0.999999999994;0;0.00328465977455;;
4067;17007;0.000751236;0.00184889;;LINESTRING(-76.588878 38.366238);17007;;LINESTRING(-76.588878 38.366238);0.999999999993;0;0.00328465977455;;
4068;21298;0.000703844;0.00201486;;LINESTRING(-76.5899439934 38.3672946334);21298;;LINESTRING(-76.5899439934 38.3672946334,-76.5899439934 38.3672946334);0.999999999994;0;0.00322305187266;;
4069;21298;0.000636682;0.00199396;;LINESTRING(-76.5899328831 38.3673123355);21298;;LINESTRING(-76.5899328831 38.3673123355,-76.5899328831 38.3673123355);0.999999999995;0;0.00322305187266;;
4070;21298;0.000561029;0.00197389;;LINESTRING(-76.5899222112 38.3673293391);21298;;LINESTRING(-76.5899222112 38.3673293391,-76.5899222112 38.3673293391);0.999999999996;0;0.00322305187266;;
4071;21298;0.000491838;0.00194976;;LINESTRING(-76.5899093832 38.367349778);21298;;LINESTRING(-76.5899093832 38.367349778,-76.5899093832 38.367349778);0.999999999997;0;0.00322305187266;;
4072;21298;0.000416185;0.00192968;;LINESTRING(-76.5898987113 38.3673667816);21298;;LINESTRING(-76.5898987113 38.3673667816,-76.5898987113 38.3673667816);0.999999999998;0;0.00322305187266;;
4073;21298;0.000338505;0.00190638;;LINESTRING(-76.5898863218 38.3673865219);21298;;LINESTRING(-76.5898863218 38.3673865219,-76.5898863218 38.3673865219);0.999999999999;0;0.00322305187266;;
4074;21298;0.000262852;0.0018863;;LINESTRING(-76.5898756499 38.3674035255);21298;;LINESTRING(-76.5898756499 38.3674035255,-76.5898756499 38.3674035255);0.999999999999;0;0.00322305187266;;
4075;21298;0.000187199;0.00186623;;LINESTRING(-76.589864978 38.3674205291);21298;;LINESTRING(-76.589864978 38.3674205291,-76.589864978 38.3674205291);1;0;0.00322305187266;;
4076;21298;0.000118008;0.00184209;;LINESTRING(-76.58985215 38.3674409679);21298;;LINESTRING(-76.58985215 38.3674409679,-76.58985215 38.3674409679);1;0;0.00322305187266;;
4077;21298;4.03277e-05;0.00181879;;LINESTRING(-76.5898397605 38.3674607082);21298;;LINESTRING(-76.5898397605 38.3674607082,-76.5898397605 38.3674607082);1;0;0.00322305187266;;
4078;21298;3.5325e-05;0.00179871;;LINESTRING(-76.5898290886 38.3674777118);21298;;LINESTRING(-76.5898290886 38.3674777118,-76.5898290886 38.3674777118);1;0;0.00322305187266;;
4079;21298;0.000102488;0.00177781;;LINESTRING(-76.5898179782 38.3674954139);21298;;LINESTRING(-76.5898179782 38.3674954139,-76.5898179782 38.3674954139);1;0;0.00322305187266;;
4080;21298;0.000178141;0.00175774;;LINESTRING(-76.5898073063 38.3675124175);21298;;LINESTRING(-76.5898073063 38.3675124175,-76.5898073063 38.3675124175);1;0;0.00322305187266;;
4081;21298;0.000247331;0.00173361;;LINESTRING(-76.5897944784 38.3675328563);21298;;LINESTRING(-76.5897944784 38.3675328563,-76.5897944784 38.3675328563);0.999999999999;0;0.00322305187266;;
4082;21298;0.000322984;0.00171353;;LINESTRING(-76.5897838065 38.3675498599);21298;;LINESTRING(-76.5897838065 38.3675498599,-76.5897838065 38.3675498599);0.999999999999;0;0.00322305187266;;
4083;21298;0.000398637;0.00169346;;LINESTRING(-76.5897731346 38.3675668635);21298;;LINESTRING(-76.5897731346 38.3675668635,-76.5897731346 38.3675668635);0.999999999998;0;0.00322305187266;;
4084;21298;0.000467828;0.00166933;;LINESTRING(-76.5897603066 38.3675873024);21298;;LINESTRING(-76.5897603066 38.3675873024,-76.5897603066 38.3675873024);0.999999999997;0;0.00322305187266;;
4085;21298;0.00054348;0.00164925;;LINESTRING(-76.5897496347 38.367604306);21298;;LINESTRING(-76.5897496347 38.367604306,-76.5897496347 38.367604306);0.999999999996;0;0.00322305187266;;
4086;21298;0.000610643;0.00162835;;LINESTRING(-76.5897385243 38.3676220081);21298;;LINESTRING(-76.5897385243 38.3676220081,-76.5897385243 38.3676220081);0.999999999995;0;0.00322305187266;;
4087;21298;0.000688324;0.00160504;;LINESTRING(-76.5897261348 38.3676417484);21298;;LINESTRING(-76.5897261348 38.3676417484,-76.5897261348 38.3676417484);0.999999999994;0;0.00322305187266;;
4088;21298;0.000761949;0.0015882;;LINESTRING(-76.5897171805 38.3676560153);21298;;LINESTRING(-76.5897171805 38.3676560153,-76.5897171805 38.3676560153);0.999999999993;0;0.00322305187266;;
4089;21298;0.00083114;0.00156407;;LINESTRING(-76.5897043526 38.3676764541);21298;;LINESTRING(-76.5897043526 38.3676764541,-76.5897043526 38.3676764541);0.999999999991;0;0.00322305187266;;
4090;21298;0.000904764;0.00154723;;LINESTRING(-76.5896953983 38.3676907211);21298;;LINESTRING(-76.5896953983 38.3676907211,-76.5896953983 38.3676907211);0.99999999999;0;0.00322305187266;;
4091;21298;0.000973955;0.00152309;;LINESTRING(-76.5896825703 38.3677111599);21298;;LINESTRING(-76.5896825703 38.3677111599,-76.5896825703 38.3677111599);0.999999999988;0;0.00322305187266;;
4092;21298;0.00104961;0.00150302;;LINESTRING(-76.5896718984 38.3677281635);21298;;LINESTRING(-76.5896718984 38.3677281635,-76.5896718984 38.3677281635);0.999999999986;0;0.00322305187266;;
4093;21298;0.0011188;0.00147889;;LINESTRING(-76.5896590705 38.3677486023);21298;;LINESTRING(-76.5896590705 38.3677486023,-76.5896590705 38.3677486023);0.999999999984;0;0.00322305187266;;
4094;21298;0.00119445;0.00145881;;LINESTRING(-76.5896483985 38.3677656059);21298;;LINESTRING(-76.5896483985 38.3677656059,-76.5896483985 38.3677656059);0.999999999982;0;0.00322305187266;;
4095;21298;0.00126808;0.00144197;;LINESTRING(-76.5896394442 38.3677798728);21298;;LINESTRING(-76.5896394442 38.3677798728,-76.5896394442 38.3677798728);0.99999999998;0;0.00322305187266;;
4096;21298;0.00133727;0.00141784;;LINESTRING(-76.5896266163 38.3678003117);21298;;LINESTRING(-76.5896266163 38.3678003117,-76.5896266163 38.3678003117);0.999999999978;0;0.00322305187266;;
4097;21298;0.00141292;0.00139776;;LINESTRING(-76.5896159444 38.3678173153);21298;;LINESTRING(-76.5896159444 38.3678173153,-76.5896159444 38.3678173153);0.999999999975;0;0.00322305187266;;
4098;21515;0.00146266;0.00173549;;LINESTRING(-76.5918134364 38.3675112299);21515;;LINESTRING(-76.5918134364 38.3675112299,-76.5918134364 38.3675112299);0.999999999973;0;0.00487728184207;;
4099;21515;0.00147661;0.00180743;;LINESTRING(-76.5918682467 38.3675578234);21515;;LINESTRING(-76.5918682467 38.3675578234,-76.5918682467 38.3675578234);0.999999999973;0;0.00487728184207;;
4100;21515;0.00148271;0.00188271;;LINESTRING(-76.5919256033 38.3676065816);21515;;LINESTRING(-76.5919256033 38.3676065816,-76.5919256033 38.3676065816);0.999999999973;0;0.00487728184207;;
4101;21515;0.00149666;0.00195465;;LINESTRING(-76.5919804135 38.3676531751);21515;;LINESTRING(-76.5919804135 38.3676531751,-76.5919804135 38.3676531751);0.999999999972;0;0.00487728184207;;
4102;21515;0.00150276;0.00202993;;LINESTRING(-76.5920377701 38.3677019333);21515;;LINESTRING(-76.5920377701 38.3677019333,-76.5920377701 38.3677019333);0.999999999972;0;0.00487728184207;;
4103;21515;0.00151176;0.00210768;;LINESTRING(-76.5920970092 38.3677522918);21515;;LINESTRING(-76.5920970092 38.3677522918,-76.5920970092 38.3677522918);0.999999999971;0;0.00487728184207;;
4104;21515;0.00152077;0.00218543;;LINESTRING(-76.5921562483 38.3678026502);21515;;LINESTRING(-76.5921562483 38.3678026502,-76.5921562483 38.3678026502);0.999999999971;0;0.00487728184207;;
4105;21515;0.00153181;0.0022549;;LINESTRING(-76.592209176 38.3678476434);21515;;LINESTRING(-76.592209176 38.3678476434,-76.592209176 38.3678476434);0.999999999971;0;0.00487728184207;;
4106;21515;0.00154082;0.00233265;;LINESTRING(-76.5922684151 38.3678980019);21515;;LINESTRING(-76.5922684151 38.3678980019,-76.5922684151 38.3678980019);0.99999999997;0;0.00487728184207;;
4107;21515;0.0015469;0.00240843;;LINESTRING(-76.5923261425 38.3679471017);21515;;LINESTRING(-76.5923261425 38.3679471017,-76.5923261425 38.3679471017);0.99999999997;0;0.00487728184207;;
4108;21515;0.00155297;0.00248371;;LINESTRING(-76.5923834847 38.3679958799);21515;;LINESTRING(-76.5923834847 38.3679958799,-76.5923834847 38.3679958799);0.99999999997;0;0.00487728184207;;
4109;21515;0.00155712;0.00254872;;LINESTRING(-76.592433 38.368038);21515;;LINESTRING(-76.592433 38.368038);0.99999999997;0;0.00487728184207;;
4110;21515;0.00156895;0.00254872;;LINESTRING(-76.592433 38.368038);21515;;LINESTRING(-76.592433 38.368038);0.999999999969;0;0.00487728184207;;
4111;21515;0.00158131;0.00256622;;LINESTRING(-76.5924473695 38.3680479836);21515;;LINESTRING(-76.5924473695 38.3680479836,-76.5924473695 38.3680479836);0.999999999969;0;0.00487728184207;;
4112;21515;0.00159034;0.00264682;;LINESTRING(-76.592513559 38.3680939707);21515;;LINESTRING(-76.592513559 38.3680939707,-76.592513559 38.3680939707);0.999999999968;0;0.00487728184207;;
4113;21515;0.00160373;0.00272115;;LINESTRING(-76.5925746029 38.3681363828);21515;;LINESTRING(-76.5925746029 38.3681363828,-76.5925746029 38.3681363828);0.999999999968;0;0.00487728184207;;
4114;21515;0.00161276;0.00280174;;LINESTRING(-76.5926407924 38.3681823698);21515;;LINESTRING(-76.5926407924 38.3681823698,-76.5926407924 38.3681823698);0.999999999967;0;0.00487728184207;;
4115;21515;0.00162302;0.0028739;;LINESTRING(-76.5927000489 38.36822354);21515;;LINESTRING(-76.5927000489 38.36822354,-76.5927000489 38.36822354);0.999999999967;0;0.00487728184207;;
4116;21515;0.00163205;0.0029545;;LINESTRING(-76.5927662384 38.3682695271);21515;;LINESTRING(-76.5927662384 38.3682695271,-76.5927662384 38.3682695271);0.999999999967;0;0.00487728184207;;
4117;21515;0.00163795;0.00303292;;LINESTRING(-76.5928306404 38.3683142722);21515;;LINESTRING(-76.5928306404 38.3683142722,-76.5928306404 38.3683142722);0.999999999966;0;0.00487728184207;;
4118;21515;0.00164385;0.00311134;;LINESTRING(-76.5928950424 38.3683590174);21515;;LINESTRING(-76.5928950424 38.3683590174,-76.5928950424 38.3683590174);0.999999999966;0;0.00487728184207;;
4119;21515;0.00165414;0.00318118;;LINESTRING(-76.5929524205 38.3683988382);21515;;LINESTRING(-76.5929524205 38.3683988382,-76.5929524205 38.3683988382);0.999999999966;0;0.00487728184207;;
4120;21515;0.00166329;0.00326176;;LINESTRING(-76.5930186638 38.3684447254);21515;;LINESTRING(-76.5930186638 38.3684447254,-76.5930186638 38.3684447254);0.999999999965;0;0.00487728184207;;
4121;21515;0.0016693;0.00334017;;LINESTRING(-76.5930831214 38.3684893758);21515;;LINESTRING(-76.5930831214 38.3684893758,-76.5930831214 38.3684893758);0.999999999965;0;0.00487728184207;;
4122;21515;0.00167217;0.00341641;;LINESTRING(-76.5931457934 38.3685327892);21515;;LINESTRING(-76.5931457934 38.3685327892,-76.5931457934 38.3685327892);0.999999999965;0;0.00487728184207;;
4123;22634;0.0016375;0.00104776;;LINESTRING(-76.593884 38.37012);22634;;LINESTRING(-76.593884 38.37012);0.999999999966;0;0.0028209172668;;
4124;22634;0.00156481;0.00104776;;LINESTRING(-76.593884 38.37012);22634;;LINESTRING(-76.593884 38.37012);0.999999999969;0;0.0028209172668;;
4125;22634;0.0014934;0.00104776;;LINESTRING(-76.593884 38.37012);22634;;LINESTRING(-76.593884 38.37012);0.999999999972;0;0.0028209172668;;
4126;22634;0.00143111;0.00104776;;LINESTRING(-76.593884 38.37012);22634;;LINESTRING(-76.593884 38.37012);0.999999999974;0;0.0028209172668;;
4127;22634;0.00137024;0.00104776;;LINESTRING(-76.593884 38.37012);22634;;LINESTRING(-76.593884 38.37012);0.999999999977;0;0.0028209172668;;
4128;22634;0.00130337;0.00104776;;LINESTRING(-76.593884 38.37012);22634;;LINESTRING(-76.593884 38.37012);0.999999999979;0;0.0028209172668;;
4129;22634;0.00124598;0.00104776;;LINESTRING(-76.593884 38.37012);22634;;LINESTRING(-76.593884 38.37012);0.999999999981;0;0.0028209172668;;
4130;22634;0.00117615;0.00104776;;LINESTRING(-76.593884 38.37012);22634;;LINESTRING(-76.593884 38.37012);0.999999999983;0;0.0028209172668;;
4131;22634;0.00112362;0.00104776;;LINESTRING(-76.593884 38.37012);22634;;LINESTRING(-76.593884 38.37012);0.999999999984;0;0.0028209172668;;
4132;22634;0.00106655;0.00104776;;LINESTRING(-76.593884 38.37012);22634;;LINESTRING(-76.593884 38.37012);0.999999999986;0;0.0028209172668;;
4133;22634;0.00101184;0.00104776;;LINESTRING(-76.593884 38.37012);22634;;LINESTRING(-76.593884 38.37012);0.999999999987;0;0.0028209172668;;
4134;22634;0.000962134;0.00104776;;LINESTRING(-76.593884 38.37012);22634;;LINESTRING(-76.593884 38.37012);0.999999999988;0;0.0028209172668;;
4135;22634;0.000915543;0.00104776;;LINESTRING(-76.593884 38.37012);22634;;LINESTRING(-76.593884 38.37012);0.99999999999;0;0.0028209172668;;
4136;22634;0.000875784;0.00104776;;LINESTRING(-76.593884 38.37012);22634;;LINESTRING(-76.593884 38.37012);0.99999999999;0;0.0028209172668;;
4137;22634;0.000840081;0.00104776;;LINESTRING(-76.593884 38.37012);22634;;LINESTRING(-76.593884 38.37012);0.999999999991;0;0.0028209172668;;
4138;22634;0.000810819;0.00104776;;LINESTRING(-76.593884 38.37012);22634;;LINESTRING(-76.593884 38.37012);0.999999999992;0;0.0028209172668;;
4139;22634;0.000786001;0.00104776;;LINESTRING(-76.593884 38.37012);22634;;LINESTRING(-76.593884 38.37012);0.999999999992;0;0.0028209172668;;
4140;22634;0.000766635;0.00104776;;LINESTRING(-76.593884 38.37012);22634;;LINESTRING(-76.593884 38.37012);0.999999999993;0;0.0028209172668;;
4141;22634;0.000757706;0.00104776;;LINESTRING(-76.593884 38.37012);22634;;LINESTRING(-76.593884 38.37012);0.999999999993;0;0.0028209172668;;
4142;22634;0.000756501;0.0010722;;LINESTRING(-76.5939055933 38.3701314318);22634;;LINESTRING(-76.5939055933 38.3701314318,-76.5939055933 38.3701314318);0.999999999993;0;0.0028209172668;;
4143;22634;0.000758088;0.00115073;;LINESTRING(-76.5939750002 38.3701681766);22634;;LINESTRING(-76.5939750002 38.3701681766,-76.5939750002 38.3701681766);0.999999999993;0;0.0028209172668;;
4144;22634;0.000759664;0.00122088;;LINESTRING(-76.594037 38.370201);22634;;LINESTRING(-76.594037 38.370201);0.999999999993;0;0.0028209172668;;
4145;22634;0.000760569;0.00128723;;LINESTRING(-76.5940967148 38.3702299138);22634;;LINESTRING(-76.5940967148 38.3702299138,-76.5940967148 38.3702299138);0.999999999993;0;0.0028209172668;;
4146;22634;0.000761763;0.00138105;;LINESTRING(-76.5941811582 38.3702708012);22634;;LINESTRING(-76.5941811582 38.3702708012,-76.5941811582 38.3702708012);0.999999999993;0;0.0028209172668;;
4147;22634;0.000762848;0.00146634;;LINESTRING(-76.5942579251 38.3703079716);22634;;LINESTRING(-76.5942579251 38.3703079716,-76.5942579251 38.3703079716);0.999999999993;0;0.0028209172668;;
4148;22634;0.000760499;0.00154997;;LINESTRING(-76.5943331956 38.3703444175);22634;;LINESTRING(-76.5943331956 38.3703444175,-76.5943331956 38.3703444175);0.999999999993;0;0.0028209172668;;
4149;22634;0.000761584;0.00163526;;LINESTRING(-76.5944099624 38.3703815879);22634;;LINESTRING(-76.5944099624 38.3703815879,-76.5944099624 38.3703815879);0.999999999993;0;0.0028209172668;;
4150;22634;0.000762561;0.00171203;;LINESTRING(-76.5944790525 38.3704150412);22634;;LINESTRING(-76.5944790525 38.3704150412,-76.5944790525 38.3704150412);0.999999999993;0;0.0028209172668;;
4151;22634;0.000763646;0.00179732;;LINESTRING(-76.5945558193 38.3704522116);22634;;LINESTRING(-76.5945558193 38.3704522116,-76.5945558193 38.3704522116);0.999999999993;0;0.0028209172668;;
4152;22634;0.000761298;0.00188095;;LINESTRING(-76.5946310899 38.3704886575);22634;;LINESTRING(-76.5946310899 38.3704886575,-76.5946310899 38.3704886575);0.999999999993;0;0.0028209172668;;
4153;22634;0.000759058;0.00197311;;LINESTRING(-76.5947140371 38.3705288204);22634;;LINESTRING(-76.5947140371 38.3705288204,-76.5947140371 38.3705288204);0.999999999993;0;0.0028209172668;;
4154;17436;0.000726997;0.00147084;;LINESTRING(-76.594974 38.37176);17436;;LINESTRING(-76.594974 38.37176);0.999999999993;0;0.00147083733461;;
4155;17436;0.000649424;0.00147084;;LINESTRING(-76.594974 38.37176);17436;;LINESTRING(-76.594974 38.37176);0.999999999995;0;0.00147083733461;;
4156;17436;0.000565804;0.00147084;;LINESTRING(-76.594974 38.37176);17436;;LINESTRING(-76.594974 38.37176);0.999999999996;0;0.00147083733461;;
4157;17436;0.000492734;0.00147084;;LINESTRING(-76.594974 38.37176);17436;;LINESTRING(-76.594974 38.37176);0.999999999997;0;0.00147083733461;;
4158;17436;0.000426959;0.00147084;;LINESTRING(-76.594974 38.37176);17436;;LINESTRING(-76.594974 38.37176);0.999999999998;0;0.00147083733461;;
4159;17436;0.000364255;0.00147084;;LINESTRING(-76.594974 38.37176);17436;;LINESTRING(-76.594974 38.37176);0.999999999998;0;0.00147083733461;;
4160;17436;0.000311557;0.00147084;;LINESTRING(-76.594974 38.37176);17436;;LINESTRING(-76.594974 38.37176);0.999999999999;0;0.00147083733461;;
4161;17436;0.000274688;0.00147084;;LINESTRING(-76.594974 38.37176);17436;;LINESTRING(-76.594974 38.37176);0.999999999999;0;0.00147083733461;;
4162;17436;0.000260458;0.00147084;;LINESTRING(-76.594974 38.37176);17436;;LINESTRING(-76.594974 38.37176);0.999999999999;0;0.00147083733461;;
4163;17436;0.000272366;0.00146464;;LINESTRING(-76.5949787495 38.3717639847);17436;;LINESTRING(-76.5949787495 38.3717639847,-76.5949787495 38.3717639847);0.999999999999;0;0.00147083733461;;
4164;17436;0.000300005;0.00137828;;LINESTRING(-76.5950449083 38.3718194909);17436;;LINESTRING(-76.5950449083 38.3718194909,-76.5950449083 38.3718194909);0.999999999999;0;0.00147083733461;;
4165;17436;0.00031811;0.00131681;;LINESTRING(-76.595092 38.371859);17436;;LINESTRING(-76.595092 38.371859);0.999999999999;0;0.00147083733461;;
4166;17436;0.000359535;0.00131681;;LINESTRING(-76.595092 38.371859);17436;;LINESTRING(-76.595092 38.371859);0.999999999998;0;0.00147083733461;;
4167;17436;0.000409885;0.00131681;;LINESTRING(-76.595092 38.371859);17436;;LINESTRING(-76.595092 38.371859);0.999999999998;0;0.00147083733461;;
4168;17436;0.000469835;0.00131681;;LINESTRING(-76.595092 38.371859);17436;;LINESTRING(-76.595092 38.371859);0.999999999997;0;0.00147083733461;;
4169;17436;0.000541711;0.00127061;;LINESTRING(-76.5951041314 38.3719035757);17436;;LINESTRING(-76.5951041314 38.3719035757,-76.5951041314 38.3719035757);0.999999999996;0;0.00147083733461;;
4170;17436;0.000606312;0.00121745;;LINESTRING(-76.5951180918 38.3719548722);17436;;LINESTRING(-76.5951180918 38.3719548722,-76.5951180918 38.3719548722);0.999999999995;0;0.00147083733461;;
4171;17436;0.000670913;0.00116429;;LINESTRING(-76.5951320522 38.3720061687);17436;;LINESTRING(-76.5951320522 38.3720061687,-76.5951320522 38.3720061687);0.999999999994;0;0.00147083733461;;
4172;17438;0.000609555;0.000459586;;LINESTRING(-76.5961996179 38.3723675944);17438;;LINESTRING(-76.5961996179 38.3723675944,-76.5961996179 38.3723675944);0.999999999995;0;0.00333015479141;;
4173;17438;0.000538164;0.000503208;;LINESTRING(-76.5962356339 38.3723429835);17438;;LINESTRING(-76.5962356339 38.3723429835,-76.5962356339 38.3723429835);0.999999999996;0;0.00333015479141;;
